"시군구별(1)",시군구별(2),2023,2023,2023,2023,2023,2023,2023,2023,2023
"시군구별(1)",시군구별(2),합계,합계,합계,심한장애,심한장애,심한장애,심하지않은장애,심하지않은장애,심하지않은장애
"시군구별(1)",시군구별(2),소계,남자,여자,소계,남자,여자,소계,남자,여자
"충청북도",청주시흥덕구,10984,6533,4451,4225,2546,1679,6759,3987,2772
"충청북도",청주시청원구,8896,5168,3728,3396,2044,1352,5500,3124,2376
"충청북도",충주시,13400,7665,5735,5120,3042,2078,8280,4623,3657
"충청북도",제천시,10234,5947,4287,3844,2346,1498,6390,3601,2789
"충청북도",보은군,3098,1755,1343,1080,673,407,2018,1082,936
"충청북도",옥천군,4999,2728,2271,1895,1094,801,3104,1634,1470
"충청북도",영동군,4236,2312,1924,1398,798,600,2838,1514,1324
"충청북도",증평군,2432,1443,989,999,616,383,1433,827,606
"충청북도",진천군,4569,2649,1920,1650,968,682,2919,1681,1238
"충청북도",괴산군,3620,1968,1652,1262,720,542,2358,1248,1110
"충청북도",음성군,7288,4327,2961,3229,1907,1322,4059,2420,1639
"충청북도",단양군,2693,1546,1147,928,552,376,1765,994,771
"충청남도",소계,134004,76878,57126,49002,29147,19855,85002,47731,37271
"충청남도",천안시 동남구,12822,7598,5224,4968,2931,2037,7854,4667,3187
"충청남도",천안시 서북구,14455,8730,5725,5733,3382,2351,8722,5348,3374
"충청남도",공주시,8587,4901,3686,3444,2070,1374,5143,2831,2312
"충청남도",보령시,8636,4974,3662,3314,2048,1266,5322,2926,2396
"충청남도",아산시,16443,9748,6695,6242,3777,2465,10201,5971,4230
"충청남도",서산시,10447,5949,4498,3574,2121,1453,6873,3828,3045
"충청남도",논산시,10117,5640,4477,4024,2334,1690,6093,3306,2787
"충청남도",계룡시,1751,991,760,607,354,253,1144,637,507
"충청남도",당진시,10665,6312,4353,3591,2114,1477,7074,4198,2876
"충청남도",금산군,4615,2555,2060,1575,966,609,3040,1589,1451
"충청남도",부여군,6806,3752,3054,2447,1467,980,4359,2285,2074
"충청남도",서천군,5441,2938,2503,1836,1076,760,3605,1862,1743
"충청남도",청양군,3157,1692,1465,998,573,425,2159,1119,1040
